wall,step,seg,time_left_s,x,y,z,vx,vy,vz,on_floor,fwd,back,left,right,jump,brake,oob,reward,done,outcome,goal_d
407.0,168571,152,10.08,-30.19,25.24,0.56,-1.45,2.87,0.00,1,0.00,0.52,0.73,0.00,0,0,0,0.57,0,,6.4
407.1,168572,152,10.02,-30.29,25.40,0.56,-1.67,2.10,0.00,1,0.00,0.89,0.00,0.13,0,0,0,-0.02,0,,6.4
407.1,168573,152,9.96,-30.39,25.51,0.56,-1.61,1.88,0.00,1,0.86,0.00,0.20,0.00,0,0,0,-0.02,0,,6.4
407.1,168574,152,9.89,-30.50,25.65,0.56,-1.33,2.02,0.00,1,0.00,0.40,0.00,0.82,0,0,0,-0.02,0,,6.4
407.1,168575,152,9.83,-30.56,25.77,0.56,-0.82,2.10,0.00,1,0.90,0.00,0.00,0.22,0,0,0,-0.02,0,,6.4
407.1,168576,152,9.76,-30.60,25.92,0.56,-0.43,2.70,0.00,1,0.70,0.00,0.00,0.63,0,0,0,-0.02,0,,6.4
407.2,168577,152,9.70,-30.61,26.12,0.56,0.26,3.10,0.00,1,0.52,0.00,0.00,0.78,0,0,0,-0.02,0,,6.4
407.2,168578,152,9.63,-30.57,26.33,0.56,0.49,3.54,0.00,1,0.89,0.00,0.20,0.00,0,0,0,0.98,0,,5.4
407.2,168579,152,9.57,-30.55,26.57,0.56,0.23,4.10,0.00,1,0.85,0.00,0.19,0.00,0,0,0,-0.02,0,,5.4
407.2,168580,152,9.51,-30.54,26.86,0.56,0.14,4.65,0.00,1,0.93,0.00,0.00,0.18,0,0,0,-0.02,0,,5.4
407.2,168581,152,9.44,-30.53,27.17,0.56,0.41,5.11,0.00,1,0.77,0.00,0.00,0.52,0,0,0,0.98,0,,4.4
407.3,168582,152,9.38,-30.49,27.50,0.56,0.89,5.43,0.00,1,0.65,0.00,0.00,0.65,0,0,0,-0.02,0,,4.4
407.3,168583,152,9.31,-30.41,27.87,0.56,1.24,5.80,0.00,1,0.89,0.00,0.00,0.23,0,0,0,-0.02,0,,4.4
407.3,168584,152,9.25,-30.34,28.24,0.56,1.01,5.71,0.00,1,0.00,0.56,0.70,0.00,0,0,0,0.98,0,,3.4
407.3,168585,152,9.19,-30.29,28.58,0.56,0.61,4.95,0.00,1,0.00,0.98,0.17,0.00,0,1,0,-0.02,0,,3.4
407.4,168586,152,9.12,-30.26,28.87,0.56,0.31,4.08,0.00,1,0.00,0.68,0.54,0.00,0,0,0,-0.02,0,,3.4
407.4,168587,152,9.06,-30.25,29.11,0.56,0.09,3.96,0.00,1,0.90,0.00,0.00,0.07,0,0,0,-0.02,0,,3.4
407.4,168588,152,9.00,-30.24,29.38,0.56,0.46,4.28,0.00,1,0.29,0.00,0.00,0.89,0,0,0,0.98,0,,2.4
407.4,168589,152,8.93,-30.18,29.66,0.56,1.02,4.51,0.00,1,0.84,0.00,0.00,0.36,0,0,0,-0.02,0,,2.4
407.4,168590,152,8.87,-30.11,29.96,0.56,1.47,4.76,0.00,1,0.29,0.00,0.00,0.84,0,0,0,0.39,0,,2.0
407.5,168591,152,8.80,-30.00,30.26,0.56,1.53,4.89,0.00,1,0.65,0.00,0.64,0.00,0,0,0,10.98,1,arrived,1.0
408.0,168592,153,7.22,23.37,-1.38,0.88,-0.05,-0.04,-1.92,0,0.00,0.59,0.69,0.00,0,0,0,-0.12,0,,38.6
408.0,168593,153,7.15,23.36,-1.38,0.71,-0.33,-0.14,-3.24,0,0.10,0.00,0.94,0.00,0,0,0,-0.12,0,,38.6
408.0,168594,153,7.09,23.32,-1.37,0.60,-1.29,0.69,1.55,0,0.03,0.00,0.92,0.00,0,0,0,-0.12,0,,38.6
408.0,168595,153,7.03,23.23,-1.33,0.66,-1.58,0.67,0.29,0,0.00,0.12,0.92,0.00,0,0,0,-0.12,0,,38.6
408.1,168596,153,6.96,23.11,-1.28,0.63,-1.82,0.77,-1.03,1,0.84,0.00,0.44,0.00,0,0,0,-0.02,0,,38.6
408.1,168597,153,6.90,22.98,-1.23,0.58,-2.50,0.73,0.59,0,0.69,0.00,0.63,0.00,0,0,0,-0.12,0,,38.6
408.1,168598,153,6.84,22.82,-1.18,0.57,-2.76,0.85,-0.67,0,0.05,0.00,0.94,0.00,0,0,0,0.88,0,,37.6
408.1,168599,153,6.77,22.61,-1.11,0.56,-3.43,1.18,0.00,0,0.37,0.00,0.83,0.00,0,0,0,-0.12,0,,37.6
408.2,168600,153,6.71,22.38,-1.04,0.56,-3.64,0.88,0.00,1,0.00,0.88,0.00,0.04,0,0,0,-0.02,0,,37.6
408.2,168601,153,6.64,22.15,-0.99,0.56,-4.04,0.77,0.00,1,0.26,0.00,0.91,0.00,0,0,0,-0.02,0,,37.6
408.2,168602,153,6.58,21.86,-0.94,0.56,-4.73,0.71,0.00,1,0.00,0.08,0.95,0.00,0,0,0,0.98,0,,36.6
408.2,168603,153,6.51,21.55,-0.90,0.56,-4.64,0.55,0.00,1,0.00,0.15,0.00,0.99,0,1,0,-0.02,0,,36.6
408.2,168604,153,6.45,21.28,-0.87,0.56,-4.40,0.50,0.00,1,0.16,0.00,0.91,0.00,0,0,0,-0.43,0,,37.0
408.3,168605,153,6.39,20.98,-0.83,0.56,-4.20,1.03,0.00,1,0.85,0.00,0.00,0.33,0,0,0,-0.02,0,,37.0
408.3,168606,153,6.32,20.73,-0.75,0.56,-4.02,0.99,0.00,1,0.00,0.78,0.48,0.00,0,0,0,0.98,0,,36.0
408.3,168607,153,6.26,20.47,-0.71,0.56,-4.36,0.68,0.00,1,0.48,0.00,0.76,0.00,0,0,0,-0.02,0,,36.0
408.3,168608,153,6.19,20.16,-0.66,0.56,-4.98,0.73,0.00,1,0.00,0.02,0.94,0.00,0,0,0,-0.02,0,,36.0
408.3,168609,153,6.13,19.83,-0.62,0.56,-5.57,0.52,0.00,1,0.00,0.30,0.91,0.00,0,0,0,0.98,0,,35.0
408.4,168610,153,6.07,19.47,-0.60,0.56,-5.61,0.05,0.00,1,0.00,0.82,0.00,0.45,0,0,0,-0.02,0,,35.0
408.4,168611,153,6.00,19.11,-0.61,0.56,-5.46,-0.10,0.00,1,0.52,0.00,0.78,0.00,0,0,0,-0.02,0,,35.0
408.4,168612,153,5.94,18.76,-0.60,0.56,-5.26,0.24,0.00,1,0.25,0.00,0.00,0.82,0,0,0,0.98,0,,34.0
408.4,168613,153,5.88,18.45,-0.59,0.56,-4.86,0.03,0.00,1,0.00,0.74,0.56,0.00,0,0,0,-0.02,0,,34.0
408.5,168614,153,5.81,18.12,-0.59,0.56,-5.34,0.01,0.00,1,0.36,0.00,0.88,0.00,0,0,0,-0.02,0,,34.0
408.5,168615,153,5.75,17.77,-0.59,0.56,-5.19,0.14,0.00,1,0.00,0.00,0.00,1.00,0,1,0,0.98,0,,33.0
408.5,168616,153,5.68,17.45,-0.58,0.56,-5.34,-0.05,0.00,1,0.00,0.22,0.88,0.00,0,0,0,-0.02,0,,33.0
408.5,168617,153,5.62,17.08,-0.60,0.56,-5.65,-0.56,0.00,1,0.00,0.86,0.37,0.00,0,0,0,-0.02,0,,33.0
408.5,168618,153,5.55,16.73,-0.65,0.56,-5.65,-0.55,0.00,1,0.91,0.00,0.31,0.00,0,0,0,0.98,0,,32.0
408.6,168619,153,5.49,16.37,-0.66,0.56,-5.67,-0.42,0.00,1,0.00,0.84,0.40,0.00,0,0,0,-0.02,0,,32.0
408.6,168620,153,5.43,15.99,-0.72,0.56,-5.90,-1.04,0.00,1,0.00,0.39,0.81,0.00,0,0,0,-0.02,0,,32.0
408.6,168621,153,5.36,15.61,-0.80,0.56,-6.10,-1.60,0.00,1,0.00,0.90,0.09,0.00,0,0,0,0.98,0,,31.0
408.6,168622,153,5.30,15.23,-0.92,0.56,-5.75,-1.88,0.00,1,0.43,0.00,0.00,0.76,0,0,0,0.39,0,,30.6
408.6,168623,153,5.23,14.88,-1.03,0.56,-4.87,-1.56,0.00,1,0.31,0.00,0.00,0.95,0,1,0,-0.02,0,,30.6
408.7,168624,153,5.17,14.59,-1.12,0.56,-4.65,-1.20,0.00,1,0.49,0.00,0.76,0.00,0,0,0,0.98,0,,29.6
408.7,168625,153,5.11,14.29,-1.18,0.56,-4.58,-0.74,0.00,1,0.51,0.00,0.00,0.73,0,0,0,-0.02,0,,29.6
408.7,168626,153,5.04,14.00,-1.23,0.56,-4.37,-1.14,0.00,1,0.00,0.84,0.34,0.00,0,0,0,-0.02,0,,29.6
408.7,168627,153,4.98,13.72,-1.31,0.56,-4.82,-1.36,0.00,1,0.00,0.04,0.89,0.00,0,0,0,0.98,0,,28.6
408.8,168628,153,4.92,13.40,-1.40,0.56,-5.24,-1.62,0.00,1,0.00,0.74,0.54,0.00,0,0,0,-0.02,0,,28.6
408.8,168629,153,4.85,13.04,-1.52,0.56,-5.58,-1.82,0.00,1,0.23,0.00,0.83,0.00,0,0,0,-0.02,0,,28.6
408.8,168630,153,4.79,12.68,-1.64,0.56,-5.92,-2.12,0.00,1,0.00,0.64,0.64,0.00,0,0,0,0.98,0,,27.6
408.8,168631,153,4.72,12.30,-1.79,0.56,-6.24,-2.54,0.00,1,0.00,0.49,0.79,0.00,0,0,0,-0.02,0,,27.6
408.8,168632,153,4.66,11.87,-1.97,0.56,-6.45,-3.03,0.00,1,0.00,0.83,0.37,0.00,0,0,0,1.39,0,,26.1
408.9,168633,153,4.59,11.47,-2.17,0.56,-6.45,-2.93,0.00,1,0.94,0.00,0.04,0.00,0,0,0,-0.02,0,,26.1
408.9,168634,153,4.53,11.05,-2.34,0.56,-6.74,-2.68,0.00,1,0.00,0.13,0.83,0.00,0,0,0,-0.02,0,,26.1
408.9,168635,153,4.47,10.60,-2.53,0.56,-7.03,-2.98,0.00,1,0.00,0.62,0.65,0.00,0,0,0,0.98,0,,25.1
408.9,168636,153,4.40,10.16,-2.72,0.56,-6.74,-3.01,0.00,1,0.39,0.00,0.00,0.92,0,1,0,-0.02,0,,25.1
408.9,168637,153,4.34,9.75,-2.90,0.56,-6.51,-2.68,0.00,1,0.14,0.00,0.94,0.00,0,0,0,1.39,0,,23.7
409.0,168638,153,4.27,9.31,-3.08,0.56,-6.81,-2.86,0.00,1,0.00,0.93,0.08,0.00,0,0,0,-0.02,0,,23.7
409.0,168639,153,4.21,8.88,-3.28,0.56,-6.83,-3.49,0.00,1,0.00,0.78,0.46,0.00,0,0,0,-0.02,0,,23.7
409.0,168640,153,4.15,8.44,-3.51,0.56,-7.04,-3.85,0.00,1,0.00,0.33,0.90,0.00,0,0,0,0.98,0,,22.7
409.0,168641,153,4.08,7.96,-3.77,0.56,-7.52,-3.80,0.00,1,0.01,0.00,0.95,0.00,0,0,0,-0.02,0,,22.7
409.1,168642,153,4.02,7.47,-4.00,0.56,-7.92,-3.73,0.00,1,0.00,0.37,0.81,0.00,0,0,0,1.39,0,,21.3
409.1,168643,153,3.96,6.96,-4.24,0.56,-8.21,-3.52,0.00,1,0.48,0.00,0.77,0.00,0,0,0,-0.02,0,,21.3
409.1,168644,153,3.89,6.41,-4.46,0.56,-8.36,-3.49,0.00,1,0.00,0.88,0.27,0.00,0,0,0,0.98,0,,20.3
409.1,168645,153,3.83,5.89,-4.69,0.56,-8.47,-3.94,0.00,1,0.00,0.49,0.79,0.00,0,0,0,-0.02,0,,20.3
409.1,168646,153,3.76,5.35,-4.95,0.56,-8.60,-4.23,0.00,1,0.00,0.65,0.56,0.00,0,0,0,1.39,0,,18.9
409.2,168647,153,3.70,4.77,-5.23,0.56,-8.80,-3.96,0.00,1,0.34,0.00,0.86,0.00,0,0,0,0.98,0,,17.9
409.2,168648,153,3.63,4.21,-5.47,0.56,-9.06,-3.79,0.00,1,0.00,0.45,0.82,0.00,0,0,0,-0.02,0,,17.9
409.2,168649,153,3.57,3.63,-5.71,0.56,-9.26,-3.64,0.00,1,0.47,0.00,0.75,0.00,0,0,0,0.98,0,,16.9
409.2,168650,153,3.51,3.02,-5.93,0.56,-9.36,-3.38,0.00,1,0.00,0.43,0.66,0.00,0,0,0,0.39,0,,16.5
409.2,168651,153,3.44,2.43,-6.15,0.56,-9.42,-3.74,0.00,1,0.00,0.68,0.63,0.00,0,0,0,0.98,0,,15.5
409.3,168652,153,3.38,1.84,-6.40,0.56,-9.09,-3.83,0.00,1,0.37,0.00,0.00,0.93,0,1,0,0.98,0,,14.5
409.3,168653,153,3.31,1.26,-6.65,0.56,-8.31,-3.95,0.00,1,0.00,0.90,0.00,0.15,0,0,0,-0.02,0,,14.5
409.3,168654,153,3.25,0.76,-6.92,0.56,-8.05,-4.46,0.00,1,0.00,0.64,0.68,0.00,0,0,0,1.39,0,,13.1
409.3,168655,153,3.19,0.24,-7.21,0.56,-8.13,-4.87,0.00,1,0.00,0.77,0.33,0.00,0,0,0,-0.02,0,,13.1
409.4,168656,153,3.12,-0.29,-7.54,0.56,-7.77,-4.90,0.00,1,0.51,0.00,0.00,0.86,0,1,0,0.98,0,,12.1
409.4,168657,153,3.06,-0.76,-7.84,0.56,-7.51,-4.76,0.00,1,0.00,0.50,0.76,0.00,0,0,0,-0.02,0,,12.1
409.4,168658,153,3.00,-1.24,-8.15,0.56,-7.68,-5.09,0.00,1,0.00,0.79,0.34,0.00,0,0,0,1.39,0,,10.7
409.4,168659,153,2.93,-1.75,-8.50,0.56,-7.70,-5.52,0.00,1,0.00,0.71,0.55,0.00,0,0,0,-0.02,0,,10.7
409.4,168660,153,2.87,-2.23,-8.86,0.56,-7.72,-5.92,0.00,1,0.00,0.83,0.46,0.00,0,0,0,0.98,0,,9.7
409.5,168661,153,2.80,-2.72,-9.24,0.56,-7.89,-5.96,0.00,1,0.18,0.00,0.93,0.00,0,0,0,0.39,0,,9.2
409.5,168662,153,2.74,-3.26,-9.62,0.56,-8.29,-5.68,0.00,1,0.00,0.22,0.91,0.00,0,0,0,0.98,0,,8.2
409.5,168663,153,2.67,-3.77,-9.98,0.56,-7.75,-5.68,0.00,1,0.00,0.24,0.00,0.90,0,0,0,0.39,0,,7.8
409.5,168664,153,2.61,-4.25,-10.34,0.56,-7.70,-5.81,0.00,1,0.00,0.56,0.76,0.00,0,0,0,0.98,0,,6.8
409.5,168665,153,2.55,-4.76,-10.73,0.56,-7.93,-6.03,0.00,1,0.00,0.63,0.66,0.00,0,0,0,-0.02,0,,6.8
409.6,168666,153,2.48,-5.27,-11.11,0.56,-8.11,-5.76,0.00,1,0.51,0.00,0.73,0.00,0,0,0,1.39,0,,5.4
409.6,168667,153,2.42,-5.79,-11.44,0.56,-8.30,-4.95,0.00,1,0.52,0.00,0.74,0.00,0,0,0,-0.02,0,,5.4
409.6,168668,153,2.35,-6.34,-11.76,0.56,-8.61,-4.69,0.00,1,0.00,0.00,0.92,0.00,0,0,0,0.98,0,,4.4
409.6,168669,153,2.29,-6.90,-12.05,0.56,-8.94,-4.47,0.00,1,0.21,0.00,0.89,0.00,0,0,0,0.39,0,,4.0
409.6,168670,153,2.23,-7.42,-12.31,0.58,4.59,-2.30,4.12,1,0.00,0.07,0.91,0.00,0,0,0,0.98,0,,3.0
409.7,168671,153,2.16,-7.12,-12.46,0.81,4.31,-2.22,2.80,0,0.47,0.00,0.80,0.00,0,0,0,-1.12,0,,4.0
409.7,168672,153,2.10,-6.86,-12.60,0.94,4.09,-2.26,1.54,0,0.00,0.74,0.55,0.00,0,0,0,-0.12,0,,4.0
409.7,168673,153,2.04,-6.61,-12.75,1.00,3.92,-2.49,0.28,0,0.00,0.69,0.56,0.00,0,0,0,-0.12,0,,4.0
409.7,168674,153,1.97,-6.36,-12.92,0.97,3.71,-2.72,-1.04,0,0.00,0.57,0.69,0.00,0,0,0,-0.53,0,,4.4
409.8,168675,153,1.91,-6.13,-13.10,0.86,3.51,-2.94,-2.30,0,0.00,0.73,0.51,0.00,0,0,0,-0.12,0,,4.4
409.8,168676,153,1.84,-5.92,-13.29,0.68,3.27,-3.05,-3.56,0,0.00,0.16,0.82,0.00,0,0,0,-1.12,0,,5.4
409.8,168677,153,1.78,-5.79,-13.51,0.63,0.96,-3.39,1.32,0,0.52,0.00,0.65,0.00,0,0,0,-0.12,0,,5.4
409.8,168678,153,1.72,-5.73,-13.72,0.67,0.71,-3.29,0.06,0,0.18,0.00,0.89,0.00,0,0,0,-0.12,0,,5.4
409.8,168679,153,1.65,-5.70,-13.92,0.63,0.46,-3.17,-1.20,1,0.75,0.00,0.55,0.00,0,0,0,-0.43,0,,5.8
409.9,168680,153,1.59,-5.70,-14.12,0.58,-0.69,-2.82,0.48,0,0.99,0.00,0.15,0.00,0,1,0,-0.12,0,,5.8
409.9,168681,153,1.52,-5.74,-14.29,0.57,-0.80,-2.55,-0.78,0,0.79,0.00,0.49,0.00,0,0,0,-0.12,0,,5.8
409.9,168682,153,1.46,-5.82,-14.45,0.56,-1.58,-2.39,0.00,0,0.02,0.00,0.87,0.00,0,0,0,-0.12,0,,5.8
409.9,168683,153,1.39,-5.95,-14.59,0.56,-2.33,-1.89,0.00,1,0.84,0.00,0.44,0.00,0,0,0,-0.02,0,,5.8
409.9,168684,153,1.33,-6.11,-14.69,0.56,-2.83,-1.45,0.00,1,0.00,0.01,0.89,0.00,0,0,0,-0.02,0,,5.8
410.0,168685,153,1.27,-6.31,-14.78,0.56,-3.50,-1.52,0.00,1,0.00,0.22,0.86,0.00,0,0,0,0.98,0,,4.8
410.0,168686,153,1.20,-6.57,-14.88,0.56,-4.11,-1.29,0.00,1,0.34,0.00,0.83,0.00,0,0,0,-0.43,0,,5.2
410.0,168687,153,1.14,-6.84,-14.94,0.56,-4.41,-0.73,0.00,1,0.78,0.00,0.26,0.00,0,0,0,-0.02,0,,5.2
410.0,168688,153,1.08,-7.11,-14.97,0.56,-3.96,-0.06,0.00,1,0.72,0.00,0.00,0.48,0,0,0,-0.02,0,,5.2
410.1,168689,153,1.01,-7.35,-14.95,0.56,-3.66,0.62,0.00,1,0.80,0.00,0.37,0.00,0,0,0,0.98,0,,4.2
410.1,168690,153,0.95,-7.59,-14.89,0.56,-3.97,1.13,0.00,1,0.47,0.00,0.77,0.00,0,0,0,-0.02,0,,4.2
410.1,168691,153,0.88,-7.84,-14.80,0.56,-3.60,1.60,0.00,1,0.70,0.00,0.00,0.58,0,0,0,0.39,0,,3.8
410.1,168692,153,0.82,-8.06,-14.68,0.56,-3.58,2.07,0.00,1,0.60,0.00,0.55,0.00,0,0,0,-0.02,0,,3.8
410.1,168693,153,0.76,-8.30,-14.53,0.56,-3.74,2.60,0.00,1,0.92,0.00,0.19,0.00,0,0,0,0.98,0,,2.8
410.2,168694,153,0.69,-8.53,-14.35,0.56,-3.79,3.19,0.00,1,0.78,0.00,0.36,0.00,0,0,0,-0.02,0,,2.8
410.2,168695,153,0.63,-8.77,-14.12,0.56,-3.25,3.58,0.00,1,0.62,0.00,0.00,0.63,0,0,0,-0.02,0,,2.8
410.2,168696,153,0.56,-8.95,-13.89,0.56,-2.53,3.94,0.00,1,0.74,0.00,0.00,0.51,0,0,0,-0.02,0,,2.8
410.2,168697,153,0.50,-9.10,-13.63,0.56,-2.39,4.23,0.00,1,0.49,0.00,0.65,0.00,0,0,0,0.39,0,,2.4
410.2,168698,153,0.43,-9.27,-13.35,0.56,-2.47,3.93,0.00,1,0.00,0.87,0.00,0.49,0,1,0,0.98,0,,1.4
410.3,168699,153,0.37,-9.41,-13.12,0.56,-2.25,3.80,0.00,1,0.92,0.00,0.03,0.00,0,0,0,9.98,1,arrived,1.4
410.5,168700,154,0.00,-10.09,-12.93,0.58,-0.06,-0.03,0.01,1,0.00,0.60,0.71,0.00,0,0,0,-0.02,0,,20.8
410.5,168701,154,0.00,-10.09,-12.93,0.58,-0.02,-0.01,0.00,1,0.62,0.00,0.66,0.00,0,0,0,-0.02,0,,20.8
410.5,168702,154,0.00,-10.09,-12.93,0.58,-0.01,-0.00,0.00,1,0.71,0.00,0.00,0.61,0,0,0,-0.02,0,,20.8
410.5,168703,154,0.00,-10.09,-12.93,0.58,-0.00,-0.00,0.00,1,0.58,0.00,0.69,0.00,0,0,0,-0.02,0,,20.8
410.5,168704,154,0.00,-10.09,-12.93,0.58,-0.00,-0.00,0.00,1,0.54,0.00,0.74,0.00,0,0,0,-0.02,0,,20.8
410.6,168705,154,0.00,-10.09,-12.93,0.58,-0.00,-0.00,0.00,1,0.00,0.78,0.47,0.00,0,0,0,-0.02,0,,20.8
410.6,168706,154,0.00,-10.09,-12.93,0.58,-0.00,-0.00,0.00,1,0.90,0.00,0.29,0.00,0,0,0,-0.02,0,,20.8
410.6,168707,154,0.00,-10.09,-12.93,0.58,-0.00,-0.00,0.00,1,0.24,0.00,0.86,0.00,0,0,0,-0.02,0,,20.8
410.6,168708,154,0.00,-10.09,-12.93,0.58,-0.00,-0.00,0.00,1,0.40,0.00,0.77,0.00,0,0,0,-0.02,0,,20.8
410.6,168709,154,0.00,-10.09,-12.93,0.58,-0.00,-0.00,0.00,1,0.76,0.00,0.49,0.00,0,0,0,-0.02,0,,20.8
410.7,168710,154,0.00,-10.09,-12.93,0.58,-0.00,-0.00,0.00,1,0.25,0.00,0.89,0.00,0,0,0,-0.02,0,,20.8
410.7,168711,154,0.00,-10.09,-12.93,0.58,-0.00,-0.00,0.00,1,0.88,0.00,0.24,0.00,0,0,0,-0.02,0,,20.8
410.7,168712,154,0.00,-10.09,-12.93,0.58,-0.00,-0.00,0.00,1,0.35,0.00,0.84,0.00,0,0,0,-0.02,0,,20.8
410.7,168713,154,0.00,-10.09,-12.93,0.58,-0.00,-0.00,0.00,1,0.71,0.00,0.39,0.00,0,0,0,-0.02,0,,20.8
410.8,168714,154,0.00,-10.09,-12.93,0.58,-0.00,-0.00,0.00,1,0.07,0.00,0.90,0.00,0,0,0,-0.02,0,,20.8
410.8,168715,154,0.00,-10.09,-12.93,0.58,-0.00,-0.00,0.00,1,0.10,0.00,0.92,0.00,0,0,0,-0.02,0,,20.8
410.8,168716,154,0.00,-10.09,-12.93,0.58,-0.00,-0.00,0.00,1,0.00,0.05,0.85,0.00,0,0,0,-0.02,0,,20.8
410.8,168717,154,0.00,-10.09,-12.93,0.58,-0.00,-0.00,0.00,1,0.11,0.00,0.90,0.00,0,0,0,-0.02,0,,20.8
410.8,168718,154,0.00,-10.09,-12.93,0.58,-0.00,-0.00,0.00,1,0.00,0.02,0.83,0.00,0,0,0,-0.02,0,,20.8
410.9,168719,154,0.00,-10.09,-12.93,0.58,-0.00,-0.00,0.00,1,0.00,0.53,0.75,0.00,0,0,0,-0.02,0,,20.8
410.9,168720,154,0.00,-10.09,-12.93,0.58,-0.00,-0.00,0.00,1,0.00,0.75,0.53,0.00,0,0,0,-0.02,0,,20.8
410.9,168721,154,0.00,-10.09,-12.93,0.58,-0.00,-0.00,0.00,1,0.72,0.00,0.62,0.00,0,0,0,-0.02,0,,20.8
410.9,168722,154,0.00,-10.09,-12.93,0.58,-0.00,-0.00,0.00,1,0.00,0.92,0.00,0.05,0,0,0,-0.02,0,,20.8
410.9,168723,154,0.00,-10.09,-12.93,0.58,-0.00,-0.00,0.00,1,0.00,0.16,0.89,0.00,0,0,0,-0.02,0,,20.8
411.0,168724,154,0.00,-10.09,-12.93,0.58,-0.00,-0.00,0.00,1,0.25,0.00,0.91,0.00,0,0,0,-0.02,0,,20.8
411.0,168725,154,0.00,-10.09,-12.93,0.58,-0.00,-0.00,0.00,1,0.00,0.45,0.00,0.79,0,0,0,-0.02,0,,20.8
411.0,168726,154,0.00,-10.09,-12.93,0.58,-0.00,-0.00,0.00,1,0.88,0.00,0.22,0.00,0,0,0,-0.02,0,,20.8
411.0,168727,154,0.00,-10.09,-12.93,0.58,-0.00,-0.00,0.00,1,0.38,0.00,0.82,0.00,0,0,0,-0.02,0,,20.8
411.1,168728,154,0.00,-10.09,-12.93,0.58,-0.00,-0.00,0.00,1,0.74,0.00,0.50,0.00,0,0,0,-0.02,0,,20.8
414.4,168729,154,298.34,-2.63,-6.37,0.88,-0.05,0.04,-1.92,0,0.59,0.00,0.62,0.00,0,0,0,-0.12,0,,32.0
414.5,168730,154,298.27,-2.63,-6.37,0.72,-0.15,0.27,-3.18,0,0.92,0.00,0.00,0.03,0,0,0,-0.12,0,,32.0
414.5,168731,154,298.21,-2.64,-6.34,0.60,0.14,0.72,1.60,0,0.75,0.00,0.00,0.52,0,0,0,-0.12,0,,32.0
414.5,168732,154,298.15,-2.62,-6.28,0.66,0.36,0.89,0.28,0,0.19,0.00,0.00,0.94,0,0,0,-0.12,0,,32.0
414.5,168733,154,298.08,-2.59,-6.22,0.64,0.60,0.99,-0.98,1,0.88,0.00,0.00,0.22,0,0,0,-0.02,0,,32.0
414.5,168734,154,298.02,-2.54,-6.14,0.58,1.46,1.78,0.64,0,0.47,0.00,0.00,0.77,0,0,0,-0.12,0,,32.0
414.6,168735,154,297.95,-2.43,-6.02,0.57,1.71,1.92,-0.68,0,0.47,0.00,0.00,0.75,0,0,0,-0.12,0,,32.0
414.6,168736,154,297.89,-2.31,-5.89,0.56,2.00,2.20,0.00,0,0.57,0.00,0.65,0.00,0,0,0,-0.12,0,,32.0
414.6,168737,154,297.83,-2.20,-5.74,0.56,1.70,2.68,0.00,1,0.84,0.00,0.00,0.45,0,0,0,0.98,0,,31.0
414.6,168738,154,297.76,-2.08,-5.54,0.56,1.78,3.32,0.00,1,0.91,0.00,0.04,0.00,0,0,0,0.39,0,,30.6
414.7,168739,154,297.70,-1.97,-5.31,0.56,1.78,3.89,0.00,1,0.84,0.00,0.00,0.36,0,0,0,-0.02,0,,30.6
414.7,168740,154,297.64,-1.86,-5.06,0.56,1.53,4.05,0.00,1,0.00,0.08,0.96,0.00,0,0,0,-0.02,0,,30.6
414.7,168741,154,297.57,-1.78,-4.78,0.56,1.07,4.40,0.00,1,0.95,0.00,0.18,0.00,0,0,0,0.98,0,,29.6
414.7,168742,154,297.51,-1.72,-4.49,0.56,0.69,4.93,0.00,1,0.82,0.00,0.46,0.00,0,0,0,-0.02,0,,29.6
414.7,168743,154,297.44,-1.70,-4.16,0.56,0.09,5.28,0.00,1,0.57,0.00,0.75,0.00,0,0,0,-0.02,0,,29.6
414.8,168744,154,297.38,-1.71,-3.82,0.56,-0.33,4.96,0.00,1,0.00,1.00,0.02,0.00,0,1,0,0.98,0,,28.6
414.8,168745,154,297.31,-1.73,-3.51,0.56,-0.07,5.08,0.00,1,0.88,0.00,0.00,0.40,0,0,0,-0.02,0,,28.6
414.8,168746,154,297.25,-1.72,-3.18,0.56,0.38,5.47,0.00,1,0.65,0.00,0.00,0.63,0,0,0,-0.02,0,,28.6
414.8,168747,154,297.19,-1.68,-2.80,0.56,0.84,5.80,0.00,1,0.84,0.00,0.00,0.38,0,0,0,0.98,0,,27.6
414.8,168748,154,297.12,-1.62,-2.44,0.56,0.92,5.59,0.00,1,0.00,0.99,0.14,0.00,0,1,0,-0.02,0,,27.6
414.9,168749,154,297.06,-1.56,-2.11,0.56,1.16,4.90,0.00,1,0.00,0.07,0.00,0.93,0,0,0,-0.02,0,,27.6
414.9,168750,154,296.99,-1.47,-1.80,0.56,1.16,4.69,0.00,1,0.39,0.00,0.87,0.00,0,0,0,0.98,0,,26.6
414.9,168751,154,296.93,-1.42,-1.50,0.56,0.53,4.97,0.00,1,0.91,0.00,0.28,0.00,0,0,0,-0.02,0,,26.6
414.9,168752,154,296.87,-1.39,-1.17,0.56,0.54,5.42,0.00,1,0.78,0.00,0.00,0.52,0,0,0,-0.02,0,,26.6
415.0,168753,154,296.80,-1.34,-0.80,0.78,0.87,5.71,6.86,1,0.69,0.00,0.00,0.64,1,0,0,0.98,0,,25.6
415.0,168754,154,296.74,-1.28,-0.43,1.17,1.10,5.87,5.60,0,0.30,0.00,0.00,0.88,0,0,0,-0.12,0,,25.6
