update,total_steps,episodes,avg_reward,policy_loss,value_loss,entropy
2032,1040384,5984,2.0956,-0.006567,3.202708,2.071494
2033,1040896,5984,2.0956,-0.006677,0.083131,2.112667
2034,1041408,6017,15.0681,-0.005882,3.338763,2.048299
2035,1041920,6060,15.0352,-0.002533,0.187614,2.143271
2036,1042432,6103,0.0281,-0.000696,0.034272,2.125165
2037,1042944,6145,-0.0045,0.001099,0.006968,2.114395
2038,1043456,6188,0.0090,-0.003822,0.006093,2.129965
2039,1043968,6231,0.0125,-0.010861,0.005215,2.108517
2040,1044480,6273,-0.0116,-0.002742,0.003986,2.141195
2041,1044992,6316,-0.0028,0.000540,0.002105,2.141452
2042,1045504,6359,0.0005,-0.004443,0.000719,2.154165
2043,1046016,6401,0.0267,-0.005369,0.000125,2.141124
2044,1046528,6444,2.0851,-0.006320,0.735734,2.121866
2045,1047040,6487,4.1859,-0.001076,2.259978,1.967008
2046,1047552,6529,2.2339,-0.000771,0.002679,2.150026
2047,1048064,6572,0.0895,-0.000093,0.004049,2.146317
2048,1048576,6615,0.0359,-0.001868,0.003068,2.155968
2049,1049088,6657,2.0554,-0.002256,2.104804,2.138889
2050,1049600,6700,2.1239,-0.000128,0.002854,2.137457
2051,1050112,6743,2.1173,-0.002967,0.003438,2.134902
2052,1050624,6785,2.1212,-0.006049,0.390652,2.081519
2053,1051136,6828,4.2167,-0.000736,2.103374,2.055455
2054,1051648,6871,2.1973,-0.001634,0.003054,2.160827
2055,1052160,6913,0.0841,-0.000513,0.003400,2.168784
2056,1052672,6956,2.0956,-0.006047,1.037744,2.053572
2057,1053184,6999,2.1203,-0.000609,0.002317,2.146014
2058,1053696,7040,0.0833,-0.002164,0.002474,2.167123
2059,1054208,7040,0.0833,-0.003464,0.000531,2.143335
2060,1054720,7040,0.0833,0.000104,3.334153,1.999123
2061,1055232,7040,0.0833,-0.001271,3.287357,2.083614
2062,1055744,7040,0.0833,-0.003840,0.025263,2.170076
2063,1056256,7040,0.0833,-0.001843,0.009214,2.164303
2064,1056768,7040,0.0833,-0.002174,0.005381,2.141991
2065,1057280,7040,0.0833,-0.001062,6.315367,2.090230
2066,1057792,7040,0.0833,-0.002560,0.035700,2.167404
2067,1058304,7040,0.0833,-0.004912,0.013380,2.165507
2068,1058816,7040,0.0833,-0.003744,0.007988,2.151978
2069,1059328,7040,0.0833,-0.007587,0.006081,2.142949
2070,1059840,7040,0.0833,-0.001331,0.004846,2.162449
2071,1060352,7040,0.0833,-0.001018,0.003595,2.166177
2072,1060864,7041,8.7399,-0.001887,0.005050,2.158619
2073,1061376,7041,8.7399,-0.005538,3.334056,2.150615
2074,1061888,7041,8.7399,-0.003542,0.005788,2.142718
2075,1062400,7041,8.7399,-0.003169,0.006058,2.161550
2076,1062912,7041,8.7399,-0.001629,0.004710,2.145512
2077,1063424,7041,8.7399,-0.003978,0.003710,2.150758
2078,1063936,7041,8.7399,0.000655,0.003220,2.167151
2079,1064448,7041,8.7399,-0.000810,0.002197,2.164723
2080,1064960,7041,8.7399,-0.001141,0.001901,2.164147
2081,1065472,7041,8.7399,-0.006443,0.002611,2.160306
2082,1065984,7041,8.7399,-0.005809,0.001120,2.160370
2083,1066496,7041,8.7399,-0.003624,3.363867,2.114367
2084,1067008,7041,8.7399,-0.000416,0.002386,2.165364
2085,1067520,7041,8.7399,-0.004220,0.003328,2.156574
2086,1068032,7070,15.0748,-0.001114,2.883056,2.111700
2087,1068544,7112,15.0225,-0.001348,0.033015,2.160166
2088,1069056,7155,0.0939,-0.001913,0.028148,2.155337
2089,1069568,7198,2.1250,-0.001115,1.750518,2.125646
2090,1070080,7240,4.2080,-0.001071,2.355173,2.106602
2091,1070592,7283,2.0954,-0.009003,0.020544,2.130784
2092,1071104,7326,0.0067,-0.001966,0.016894,2.149554
2093,1071616,7368,-0.0184,-0.004645,0.012314,2.158000
2094,1072128,7411,-0.0131,-0.003258,0.007746,2.149708
2095,1072640,7447,0.0131,-0.000129,0.006099,2.125820
2096,1073152,7447,0.0131,-0.003704,0.003627,2.142873
2097,1073664,7447,0.0131,-0.006668,0.003024,2.146465
2098,1074176,7447,0.0131,-0.013842,0.002156,2.145830
2099,1074688,7447,0.0131,-0.004166,3.351790,2.096347
2100,1075200,7447,0.0131,-0.008765,0.009072,2.116460
2101,1075712,7447,0.0131,-0.003368,0.006498,2.149890
2102,1076224,7447,0.0131,-0.000759,0.004084,2.153898
2103,1076736,7447,0.0131,-0.001498,0.003572,2.161022
2104,1077248,7447,0.0131,-0.003264,0.002588,2.151255
2105,1077760,7447,0.0131,-0.001965,3.279504,2.070769
2106,1078272,7447,0.0131,-0.005741,0.006385,2.141230
2107,1078784,7447,0.0131,-0.003612,0.005430,2.160806
2108,1079296,7447,0.0131,-0.002917,0.003935,2.150228
2109,1079808,7448,4.4065,-0.000528,3.026293,2.096079
2110,1080320,7448,4.4065,-0.002317,3.270902,2.136755
2111,1080832,7448,4.4065,-0.001296,0.014162,2.110981
2112,1081344,7448,4.4065,-0.003406,0.009801,2.156473
2113,1081856,7448,4.4065,-0.002196,0.006827,2.149490
2114,1082368,7448,4.4065,-0.001301,0.004729,2.148180
2115,1082880,7448,4.4065,0.000175,0.003490,2.158652
2116,1083392,7448,4.4065,-0.001662,0.004078,2.150265
2117,1083904,7448,4.4065,-0.003724,0.002331,2.160248
2118,1084416,7448,4.4065,-0.002803,0.001574,2.154181
2119,1084928,7448,4.4065,-0.000525,3.350577,2.050242
2120,1085440,7448,4.4065,-0.006018,0.003762,2.149935
2121,1085952,7448,4.4065,-0.001674,0.005136,2.143703
2122,1086464,7448,4.4065,-0.006978,0.003075,2.138622
2123,1086976,7449,10.7585,-0.001498,0.003531,2.154543
2124,1087488,7449,10.7585,-0.003258,0.001948,2.145261
2125,1088000,7449,10.7585,-0.008034,0.001416,2.145214
2126,1088512,7449,10.7585,-0.005839,0.001146,2.142775
2127,1089024,7449,10.7585,-0.006513,0.000801,2.145387
2128,1089536,7449,10.7585,-0.001779,3.354086,2.118482
2129,1090048,7473,14.9906,-0.003571,3.300950,2.082482
2130,1090560,7516,15.0240,-0.006989,0.040361,2.141051
2131,1091072,7558,0.0902,-0.002625,0.038879,2.139626
2132,1091584,7589,2.0742,-0.001219,2.353551,2.009048
2133,1092096,7589,2.0742,-0.000657,0.008019,2.152308
2134,1092608,7589,2.0742,-0.002967,0.006709,2.155785
2135,1093120,7589,2.0742,-0.005891,3.304535,1.984825
2136,1093632,7589,2.0742,-0.004815,3.231849,2.067864
2137,1094144,7589,2.0742,0.001560,0.038426,2.034834
2138,1094656,7589,2.0742,-0.003669,3.235799,2.032273
2139,1095168,7589,2.0742,0.000200,3.121106,2.145084
2140,1095680,7589,2.0742,-0.000341,0.054436,2.021019
2141,1096192,7589,2.0742,-0.003767,0.023793,2.143280
2142,1096704,7589,2.0742,-0.002697,0.013272,2.136601
2143,1097216,7589,2.0742,-0.004326,0.008499,2.151324
2144,1097728,7589,2.0742,0.000494,3.298656,2.115473
2145,1098240,7589,2.0742,-0.004529,3.230975,2.045209
2146,1098752,7632,19.1435,-0.000250,4.168664,2.099858
2147,1099264,7674,17.2053,-0.001520,0.221831,2.054923
2148,1099776,7717,2.1266,-0.004104,0.076148,2.146231
2149,1100288,7760,0.0096,-0.003284,0.030518,2.143303
2150,1100800,7802,-0.0549,-0.002438,0.021192,2.118932
2151,1101312,7845,-0.0068,-0.001241,0.016934,2.122777
2152,1101824,7888,0.0099,-0.001739,0.014121,2.097241
2153,1102336,7930,-0.0025,-0.002078,0.011024,2.118750
2154,1102848,7973,0.0323,-0.010257,0.006058,2.124465
2155,1103360,8016,0.0234,-0.003761,0.001814,2.140935
2156,1103872,8058,2.1219,-0.008440,2.599002,1.910302
2157,1104384,8101,2.1457,-0.001029,0.003591,2.111809
2158,1104896,8144,0.0957,-0.004046,0.004382,2.113800
2159,1105408,8186,2.0383,-0.004928,0.391416,2.015441
2160,1105920,8229,4.1683,-0.001377,2.248338,2.018825
2161,1106432,8272,2.2394,-0.003962,0.003871,2.141189
2162,1106944,8314,0.0966,-0.003090,0.004769,2.143672
2163,1107456,8357,0.0110,-0.003493,0.003792,2.157821
2164,1107968,8400,2.1073,-0.003428,2.583390,2.105221
2165,1108480,8442,2.0923,-0.001609,0.004766,2.155642
2166,1108992,8485,0.0195,-0.001573,0.004426,2.144050
2167,1109504,8528,-0.0065,-0.003736,0.004253,2.160831
2168,1110016,8570,-0.0304,-0.002171,0.003390,2.148475
2169,1110528,8595,-0.0484,-0.002301,0.002394,2.038642
2170,1111040,8595,-0.0484,-0.004482,0.001581,2.136589
2171,1111552,8595,-0.0484,-0.004182,0.000963,2.122633
2172,1112064,8595,-0.0484,-0.010166,0.000578,2.129802
2173,1112576,8595,-0.0484,-0.009713,0.001066,2.123849
2174,1113088,8595,-0.0484,-0.002412,3.344731,2.042689
2175,1113600,8595,-0.0484,-0.004172,0.004275,2.155332
2176,1114112,8595,-0.0484,-0.002056,0.003052,2.147834
2177,1114624,8595,-0.0484,-0.004656,0.002317,2.154458
2178,1115136,8595,-0.0484,-0.004165,0.002509,2.140947
2179,1115648,8595,-0.0484,-0.009305,0.002086,2.154019
2180,1116160,8595,-0.0484,-0.003958,3.359178,2.093205
2181,1116672,8595,-0.0484,-0.008709,0.003582,2.098552
2182,1117184,8595,-0.0484,-0.002866,3.332696,2.086914
2183,1117696,8596,6.4697,-0.001890,3.314361,2.148170
2184,1118208,8596,6.4697,-0.001198,0.015888,2.158842
2185,1118720,8596,6.4697,-0.000199,3.260073,2.022630
2186,1119232,8596,6.4697,-0.004614,0.033480,2.149463
2187,1119744,8596,6.4697,-0.004657,3.230758,2.092694
2188,1120256,8596,6.4697,-0.000824,0.047150,2.155395
2189,1120768,8596,6.4697,-0.002104,0.014809,2.160337
2190,1121280,8596,6.4697,-0.002031,0.010147,2.158487
2191,1121792,8596,6.4697,-0.009057,0.007026,2.136985
2192,1122304,8630,15.0057,-0.001818,3.258062,2.111710
2193,1122816,8673,15.0258,-0.003628,0.104547,2.161940
2194,1123328,8716,0.0439,0.000293,0.057026,2.170474
2195,1123840,8758,0.0328,-0.000150,0.026818,2.180374
2196,1124352,8801,0.0185,-0.003602,0.013231,2.169152
2197,1124864,8844,2.0694,0.000548,2.095836,2.149529
2198,1125376,8886,2.1081,-0.007913,0.006454,2.169518
2199,1125888,8929,0.0720,-0.002461,0.005211,2.175244
2200,1126400,8972,-0.0256,-0.005609,0.003343,2.170159
2201,1126912,9014,-0.0136,-0.001329,0.001890,2.170299
2202,1127424,9057,0.0273,-0.001535,0.000728,2.169158
2203,1127936,9100,0.0194,-0.002544,0.000227,2.147258
2204,1128448,9142,4.2412,-0.000196,4.359630,2.089849
2205,1128960,9185,6.3839,-0.005929,2.098884,2.005290
2206,1129472,9203,4.3316,-0.004140,0.008560,2.069574
2207,1129984,9203,4.3316,-0.006306,0.005420,2.152963
2208,1130496,9203,4.3316,-0.001741,0.005326,2.176477
2209,1131008,9203,4.3316,-0.004298,0.002907,2.167390
2210,1131520,9203,4.3316,-0.005675,3.323123,2.046925
2211,1132032,9203,4.3316,-0.001913,3.305064,2.124934
2212,1132544,9203,4.3316,-0.000892,0.020781,2.167124
2213,1133056,9203,4.3316,-0.001741,0.011986,2.154993
2214,1133568,9203,4.3316,-0.004017,0.007901,2.156670
2215,1134080,9203,4.3316,-0.001540,0.006209,2.153121
2216,1134592,9203,4.3316,-0.006114,0.004878,2.165544
2217,1135104,9203,4.3316,-0.002934,0.003603,2.158360
2218,1135616,9203,4.3316,-0.003771,3.340849,2.105673
2219,1136128,9203,4.3316,-0.005105,3.304822,2.120055
2220,1136640,9204,12.9257,0.001183,3.259422,2.115081
2221,1137152,9204,12.9257,-0.000084,2.928265,2.126384
2222,1137664,9204,12.9257,-0.003865,0.049904,2.141393
2223,1138176,9218,19.2017,-0.002234,3.061018,2.070156
2224,1138688,9260,17.1839,-0.003821,2.265046,2.114806
2225,1139200,9303,17.0843,-0.003564,0.164955,2.169115
2226,1139712,9346,0.0145,-0.002379,0.045263,2.163161
2227,1140224,9388,0.0267,-0.002122,0.019828,2.169382
2228,1140736,9431,0.0310,-0.005066,0.012849,2.158885
2229,1141248,9474,2.0489,-0.002836,1.306009,2.062916
2230,1141760,9516,2.0930,-0.002428,0.007933,2.168253
2231,1142272,9559,0.0810,-0.003656,0.007047,2.166399
2232,1142784,9602,-0.0152,-0.002351,0.006378,2.146009
2233,1143296,9644,0.0390,-0.005020,0.005299,2.159480
2234,1143808,9687,2.1105,-0.003019,2.245594,2.017793
2235,1144320,9730,4.1556,-0.002789,1.749577,2.121969
2236,1144832,9772,2.2172,-0.002691,0.004928,2.148016
2237,1145344,9815,2.0785,-0.006125,0.005994,2.163377
2238,1145856,9858,0.0421,-0.004448,0.390964,2.158320
2239,1146368,9900,2.1357,-0.000311,0.004080,2.099245
2240,1146880,9943,2.1594,-0.001309,0.003826,2.164004
2241,1147392,9986,0.0100,-0.004132,0.003696,2.179585
2242,1147904,10028,2.0537,-0.003942,2.488636,2.082924
2243,1148416,10041,2.0254,-0.002259,0.002925,2.084891
2244,1148928,10041,2.0254,-0.008995,0.001764,2.138555
2245,1149440,10041,2.0254,-0.005298,0.000985,2.152836
2246,1149952,10041,2.0254,-0.003788,3.325856,2.116272
2247,1150464,10041,2.0254,-0.004389,0.005863,2.114890
2248,1150976,10041,2.0254,-0.003921,0.006190,2.151503
2249,1151488,10041,2.0254,-0.000751,0.004761,2.158600
2250,1152000,10041,2.0254,-0.000335,3.340969,2.148976
2251,1152512,10041,2.0254,0.000522,0.006697,2.161732
2252,1153024,10041,2.0254,-0.001403,1.730234,2.069467
2253,1153536,10041,2.0254,-0.003210,3.262009,2.067851
2254,1154048,10041,2.0254,0.001137,3.204367,2.044947
2255,1154560,10041,2.0254,-0.004276,3.166678,2.138159
2256,1155072,10083,17.0443,-0.000757,2.836066,2.000320
2257,1155584,10126,15.0279,-0.000426,0.358448,2.166596
2258,1156096,10168,0.0211,-0.000767,0.064188,2.173074
2259,1156608,10211,0.0042,-0.000334,0.010606,2.171160
2260,1157120,10254,0.0147,-0.001938,0.006461,2.149492
2261,1157632,10296,-0.0122,-0.003874,0.005766,2.170197
2262,1158144,10339,-0.0137,-0.004417,0.004433,2.155134
2263,1158656,10382,-0.0132,-0.002903,0.003678,2.156828
2264,1159168,10424,0.0328,-0.001454,0.002340,2.172854
2265,1159680,10467,0.0449,-0.002856,0.001517,2.167039
2266,1160192,10510,0.0327,-0.006524,0.000572,2.143189
2267,1160704,10552,4.1579,-0.005587,2.784392,1.880722
2268,1161216,10595,4.2173,-0.003251,0.002630,2.164174
2269,1161728,10638,2.0695,-0.009459,0.003419,2.153369
2270,1162240,10680,0.0169,-0.005806,0.002616,2.152400
2271,1162752,10723,2.0608,-0.002013,2.248347,2.167906
2272,1163264,10766,4.2034,-0.004304,2.104409,2.123150
2273,1163776,10808,4.2136,-0.000661,0.004708,2.162324
2274,1164288,10851,0.0608,-0.001777,0.005364,2.172184
2275,1164800,10894,2.0672,-0.004620,2.371812,2.066597
2276,1165312,10936,4.1888,-0.004078,2.580912,2.014662
2277,1165824,10979,6.3221,-0.003147,0.393470,2.040591
2278,1166336,11022,4.2440,-0.000207,0.007424,2.182280
2279,1166848,11064,0.0624,-0.002021,0.005808,2.184439
2280,1167360,11071,0.0539,-0.004456,0.005381,2.132494
2281,1167872,11071,0.0539,-0.004225,3.269580,2.021338
2282,1168384,11071,0.0539,-0.003591,0.011772,2.164306
2283,1168896,11071,0.0539,-0.001447,0.007428,2.146011
2284,1169408,11071,0.0539,-0.001190,3.285339,2.151159
2285,1169920,11071,0.0539,-0.003128,0.015583,2.137586
2286,1170432,11071,0.0539,-0.002584,3.180938,1.996453
2287,1170944,11071,0.0539,-0.000128,0.042661,2.179545
2288,1171456,11071,0.0539,-0.003056,0.014091,2.169668
2289,1171968,11071,0.0539,-0.002702,0.009868,2.158394
2290,1172480,11071,0.0539,-0.000775,3.270158,2.136040
2291,1172992,11071,0.0539,-0.000724,0.024616,2.165717
2292,1173504,11071,0.0539,-0.000379,0.011571,2.176153
2293,1174016,11072,8.6884,-0.006594,0.011971,2.164402
2294,1174528,11072,8.6884,-0.006546,0.005513,2.156581
2295,1175040,11072,8.6884,-0.003949,3.309334,2.122768
2296,1175552,11072,8.6884,-0.001121,3.181301,2.080641
2297,1176064,11072,8.6884,-0.004046,0.023206,2.170764
2298,1176576,11072,8.6884,-0.006718,0.012450,2.159806
2299,1177088,11082,14.9997,-0.000808,3.157338,2.121439
2300,1177600,11125,15.0512,-0.000613,0.152281,2.162350
2301,1178112,11168,17.1483,-0.004430,1.070574,2.104055
2302,1178624,11210,2.1307,-0.000234,0.021547,2.180106
2303,1179136,11253,0.0954,-0.002419,0.005627,2.175346
2304,1179648,11296,0.0078,-0.002149,0.002838,2.166219
2305,1180160,11338,0.0047,-0.004603,0.000786,2.156416
2306,1180672,11381,2.0862,-0.001628,1.549303,2.123719
2307,1181184,11424,2.0893,-0.000291,0.001480,2.163761
2308,1181696,11466,0.0117,-0.002778,0.001518,2.153901
2309,1182208,11509,0.0471,-0.002265,0.000913,2.167562
2310,1182720,11552,2.1306,-0.003144,0.389686,2.079777
2311,1183232,11594,2.1163,-0.004821,0.000250,2.154250
2312,1183744,11637,0.0729,-0.004279,0.000165,2.160302
2313,1184256,11680,2.1456,-0.002422,2.253274,2.092227
2314,1184768,11722,4.1968,0.000053,1.937069,1.977855
2315,1185280,11765,2.1454,-0.000470,0.007011,2.156768
2316,1185792,11808,0.0610,-0.003348,0.005949,2.174017
2317,1186304,11809,0.0593,-0.000486,0.016924,2.117010
2318,1186816,11809,0.0593,-0.000968,0.012084,2.165165
2319,1187328,11809,0.0593,-0.002361,0.008658,2.159192
2320,1187840,11809,0.0593,-0.003882,0.006280,2.156663
2321,1188352,11809,0.0593,-0.001807,0.004963,2.163806
2322,1188864,11809,0.0593,-0.001775,0.003807,2.160742
2323,1189376,11809,0.0593,-0.001504,0.003079,2.150614
2324,1189888,11809,0.0593,-0.000157,0.002743,2.155936
2325,1190400,11809,0.0593,-0.006522,0.002190,2.155935
2326,1190912,11809,0.0593,-0.001442,0.001646,2.145619
2327,1191424,11809,0.0593,-0.005012,3.322770,2.087479
2328,1191936,11809,0.0593,-0.001904,3.294421,2.130336
2329,1192448,11809,0.0593,-0.004586,3.273794,2.102919
2330,1192960,11810,6.5678,-0.003135,0.011027,2.159725
2331,1193472,11810,6.5678,-0.005158,0.009331,2.150167
2332,1193984,11810,6.5678,-0.008991,0.007162,2.150936
2333,1194496,11810,6.5678,-0.002065,3.282001,1.869460
2334,1195008,11810,6.5678,-0.000712,3.253898,2.075714
2335,1195520,11810,6.5678,-0.005491,0.021017,2.157787
2336,1196032,11810,6.5678,-0.005191,0.012092,2.159984
2337,1196544,11810,6.5678,-0.007218,3.261732,1.958747
2338,1197056,11810,6.5678,0.000315,0.022019,2.166591
2339,1197568,11817,15.0126,-0.007222,3.074906,2.118503
2340,1198080,11860,17.0977,-0.002247,1.444243,2.101392
2341,1198592,11902,17.1712,-0.007463,0.097157,2.169864
2342,1199104,11945,4.1453,-0.001881,1.751669,2.084486
2343,1199616,11988,2.1245,-0.001174,0.016439,2.142128
2344,1200128,12030,4.2453,-0.001203,1.302914,2.138330
2345,1200640,12073,4.2720,-0.002350,2.094249,2.159640
2346,1201152,12116,2.1368,-0.000051,0.007655,2.180448
2347,1201664,12158,0.0058,-0.002265,0.006745,2.183995
2348,1202176,12201,-0.0241,-0.000073,0.005876,2.184277
2349,1202688,12244,-0.0051,-0.003913,0.004381,2.169106
2350,1203200,12286,0.0239,-0.002016,0.003368,2.174764
2351,1203712,12329,0.0281,0.000229,0.002283,2.177264
2352,1204224,12372,0.0096,-0.004563,0.001274,2.179777
2353,1204736,12410,0.0356,-0.003132,0.009557,2.155450
2354,1205248,12410,0.0356,-0.001067,0.017242,2.143445
2355,1205760,12410,0.0356,-0.001603,0.012831,2.175207
2356,1206272,12410,0.0356,-0.000721,0.008711,2.179335
2357,1206784,12410,0.0356,-0.006963,3.267917,1.915315
2358,1207296,12410,0.0356,-0.000490,0.015269,2.172039
2359,1207808,12410,0.0356,-0.008754,0.010466,2.151401
2360,1208320,12410,0.0356,-0.001636,3.186105,2.145755
2361,1208832,12410,0.0356,-0.000197,3.208577,2.122437
2362,1209344,12410,0.0356,-0.001604,0.047648,2.162605
2363,1209856,12410,0.0356,0.000577,3.219516,2.102504
2364,1210368,12410,0.0356,-0.001375,3.106306,2.138736
2365,1210880,12410,0.0356,-0.006474,0.098409,2.162151
2366,1211392,12410,0.0356,-0.002537,0.026764,2.170959
2367,1211904,12411,10.7641,0.002578,0.019486,2.156756
2368,1212416,12411,10.7641,-0.003756,0.006092,2.173623
2369,1212928,12411,10.7641,-0.004880,0.004056,2.168486
2370,1213440,12411,10.7641,-0.003735,3.211736,2.139269
2371,1213952,12411,10.7641,-0.000488,0.013333,2.149941
2372,1214464,12411,10.7641,-0.003025,0.009890,2.154753
2373,1214976,12411,10.7641,-0.004447,0.006145,2.158749
2374,1215488,12425,14.9566,-0.000182,3.213577,2.038922
2375,1216000,12467,15.0278,-0.005529,0.113857,2.155988
2376,1216512,12510,15.0027,-0.005855,0.061514,2.149078
2377,1217024,12553,-0.0584,-0.004979,0.003477,2.166366
2378,1217536,12595,-0.0208,-0.008058,0.000740,2.165163
2379,1218048,12638,0.0251,-0.005154,0.000129,2.170623
2380,1218560,12681,0.0334,-0.006104,0.000074,2.164421
2381,1219072,12723,2.0793,-0.003613,0.736478,2.097252
2382,1219584,12766,2.1170,-0.005128,0.000229,2.150968
2383,1220096,12809,2.1236,-0.004119,0.000391,2.140661
2384,1220608,12851,2.1338,-0.005772,1.947231,2.035620
2385,1221120,12894,2.1373,-0.004240,0.002014,2.154937
2386,1221632,12937,0.0374,-0.005124,0.002328,2.159783
2387,1222144,12979,2.0954,0.000690,2.586297,1.997744
2388,1222656,13022,2.1087,-0.001150,0.004351,2.152348
2389,1223168,13065,0.0546,-0.000891,0.004691,2.154342
2390,1223680,13097,-0.0615,-0.000103,0.015026,2.086548
2391,1224192,13097,-0.0615,-0.001037,0.015183,2.132739
2392,1224704,13097,-0.0615,-0.002108,0.010192,2.153781
2393,1225216,13097,-0.0615,-0.004180,0.006825,2.152955
2394,1225728,13097,-0.0615,-0.006162,0.005079,2.148085
2395,1226240,13097,-0.0615,0.000552,0.003544,2.155907
2396,1226752,13097,-0.0615,0.000041,0.003405,2.126838
2397,1227264,13097,-0.0615,-0.007532,0.002759,2.145509
2398,1227776,13097,-0.0615,-0.005359,0.002091,2.129578
2399,1228288,13097,-0.0615,-0.001974,0.001684,2.159047
2400,1228800,13097,-0.0615,-0.008619,0.001816,2.162251
2401,1229312,13097,-0.0615,-0.009652,3.358679,2.078021
2402,1229824,13097,-0.0615,-0.001148,0.003205,2.165127
2403,1230336,13097,-0.0615,0.001416,0.002746,2.138242
2404,1230848,13098,4.2176,-0.005379,3.316095,2.106280
2405,1231360,13098,4.2176,-0.006282,6.592449,1.896468
2406,1231872,13098,4.2176,0.000247,0.007085,2.151854
2407,1232384,13098,4.2176,-0.008227,3.286731,2.138194
2408,1232896,13098,4.2176,-0.001517,0.013196,2.164646
2409,1233408,13098,4.2176,-0.001600,3.074023,2.091464
2410,1233920,13138,15.0079,-0.006833,3.142051,1.974261
2411,1234432,13181,15.0722,-0.000276,0.278659,2.161922
2412,1234944,13224,0.0647,-0.002637,0.095427,2.175844
2413,1235456,13266,2.0968,-0.002400,2.557226,2.151855
2414,1235968,13309,2.0979,-0.000026,0.018829,2.173252
2415,1236480,13352,2.0890,-0.006717,2.095058,2.107921
2416,1236992,13394,4.1394,-0.003950,0.386900,2.110551
2417,1237504,13437,6.2557,-0.003402,1.037461,2.124286
2418,1238016,13480,4.2217,-0.000548,0.005185,2.169969
2419,1238528,13522,0.0666,0.000146,0.004560,2.170095
2420,1239040,13565,-0.0168,-0.004115,0.003225,2.170311
2421,1239552,13608,0.0132,-0.003087,0.001926,2.153865
2422,1240064,13650,-0.0155,-0.006245,0.001059,2.164701
2423,1240576,13693,2.0935,-0.005315,1.310183,2.046781
2424,1241088,13736,2.1474,-0.000819,0.000625,2.175182
2425,1241600,13778,0.0989,-0.005218,0.000833,2.136137
2426,1242112,13821,2.0979,-0.006541,1.943908,2.068937
2427,1242624,13848,2.1120,-0.002581,0.019070,1.970926
2428,1243136,13848,2.1120,-0.000549,0.017124,2.165463
2429,1243648,13848,2.1120,0.000842,3.170894,1.921650
2430,1244160,13848,2.1120,-0.000810,0.042008,2.147077
2431,1244672,13848,2.1120,-0.001753,0.017348,2.150336
2432,1245184,13848,2.1120,-0.006555,0.011881,2.159651
2433,1245696,13848,2.1120,-0.001717,0.007889,2.170223
2434,1246208,13848,2.1120,-0.000567,3.297809,2.139245
2435,1246720,13848,2.1120,-0.007179,0.014046,2.173004
2436,1247232,13848,2.1120,-0.005950,0.010747,2.130727
2437,1247744,13848,2.1120,-0.010081,3.256121,2.004657
2438,1248256,13848,2.1120,-0.006514,0.015727,2.155280
2439,1248768,13848,2.1120,-0.002367,0.010200,2.161220
2440,1249280,13848,2.1120,-0.003161,0.007512,2.126954
2441,1249792,13849,8.5802,-0.004537,0.007358,2.169548
2442,1250304,13849,8.5802,-0.001681,0.002623,2.168902
2443,1250816,13849,8.5802,-0.001004,0.001263,2.168347
2444,1251328,13849,8.5802,-0.003489,0.000821,2.172854
2445,1251840,13849,8.5802,-0.007184,0.000622,2.150750
2446,1252352,13849,8.5802,-0.003359,0.000453,2.157689
2447,1252864,13849,8.5802,-0.010609,0.000606,2.143327
2448,1253376,13849,8.5802,-0.004804,0.000329,2.171909
2449,1253888,13849,8.5802,-0.002874,0.000362,2.163959
2450,1254400,13849,8.5802,-0.009959,0.000511,2.160229
2451,1254912,13849,8.5802,0.000200,3.374366,2.013043
2452,1255424,13849,8.5802,-0.004762,0.000554,2.160899
2453,1255936,13849,8.5802,-0.001017,3.380333,2.129231
2454,1256448,13850,15.0125,-0.007408,2.881446,2.111245
2455,1256960,13850,15.0125,-0.001458,0.006371,2.151515
2456,1257472,13850,15.0125,-0.002196,0.005397,2.157261
2457,1257984,13850,15.0125,-0.000426,0.003169,2.177931
2458,1258496,13890,17.1408,-0.002051,3.272382,2.104402
2459,1259008,13933,15.0241,-0.001469,0.055671,2.156267
2460,1259520,13976,-0.0070,-0.001912,0.044258,2.163047
2461,1260032,14018,0.0011,-0.002122,0.030727,2.175345
2462,1260544,14061,0.0385,-0.000277,0.022417,2.160774
2463,1261056,14104,0.0192,-0.004568,0.015777,2.170361
2464,1261568,14124,0.0147,-0.004960,0.009517,2.085004
2465,1262080,14124,0.0147,-0.000316,3.270004,2.060857
2466,1262592,14124,0.0147,-0.005325,0.036421,2.165857
2467,1263104,14124,0.0147,-0.004421,0.012457,2.165823
2468,1263616,14124,0.0147,-0.001267,0.008989,2.136866
2469,1264128,14124,0.0147,-0.007033,0.004089,2.159769
2470,1264640,14124,0.0147,-0.002139,0.002799,2.150695
2471,1265152,14124,0.0147,-0.000552,0.001297,2.171109
2472,1265664,14124,0.0147,-0.005249,0.000615,2.156241
2473,1266176,14124,0.0147,-0.005374,0.000413,2.148358
2474,1266688,14124,0.0147,-0.007093,0.000242,2.141074
2475,1267200,14124,0.0147,-0.008202,0.000299,2.148095
2476,1267712,14124,0.0147,-0.006914,0.000290,2.148878
2477,1268224,14124,0.0147,-0.004127,0.000565,2.160366
2478,1268736,14125,2.2347,-0.000481,3.352133,2.073496
2479,1269248,14125,2.2347,-0.002981,3.353546,2.000363
2480,1269760,14125,2.2347,-0.008908,0.003169,2.155069
